PERSON_ID,PERSON_TYPE,CRASH_RECORD_ID,CRASH_DATE_x,SEX,AGE,SAFETY_EQUIPMENT,PEDPEDAL_ACTION,PEDPEDAL_LOCATION,BAC_RESULT,CRASH_DATE_EST_I,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,CRASH_TYPE,STREET_NAME,LATITUDE,LONGITUDE,LOCATION
O1582161,BICYCLE,285c9afcc7042091b4fd2d9610067fadbf5a2148576249d2a221641835a699f99b84b6cba63549b9cc9bc1a65b44bfbcc07477727feb494a5d0c711064d7f9e0,05/23/2023 04:30:00 PM,M,56.0,HELMET NOT USED,WITH TRAFFIC,BIKE LANE,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,CENTER TURN LANE,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,DIVISION ST,41.9037004353,-87.6518969945,POINT (-87.651896994454 41.903700435319)
O1582181,BICYCLE,aa8664a8bdbc6bf5f9dfa71c05b742a696df2526ddaefa604e595a29931c8f432cddc9cb1b5ca6d4da2456601f2163ab26c6e699700f8e44a19114b60f534ea8,05/23/2023 03:50:00 PM,M,,HELMET NOT USED,CROSSING - AGAINST SIGNAL,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,ASHLAND AVE,41.9107192433,-87.6678408072,POINT (-87.66784080722 41.910719243344)
O1584623,BICYCLE,30ef3676f9daf4396c79563e859e89fd97a81d20395a8b4fda1bd8e4a12214f5699c2a1c8f86a6eb5eb3cb3f9b90d7ecf9015d8c9583fbe0526324a4c945c1b9,05/23/2023 11:30:00 AM,M,28.0,HELMET NOT USED,NO ACTION,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,JACKSON BLVD,41.8780644341,-87.6286959458,POINT (-87.628695945836 41.878064434112)
O1581849,BICYCLE,9eb11e89c54e90f32e4b1d8ad3e3c06010f656b87ceedd31fd9cf47d6d5d472f17a6af32d44735a4775e3c0ccdef25f104753ec31ae63fc0903a9de7c3565424,05/23/2023 09:29:00 AM,M,24.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,BIKEWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,HALSTED ST,41.9081693201,-87.6483480201,POINT (-87.648348020104 41.908169320053)
O1581887,NON-MOTOR VEHICLE,1a5a642e5cb0eed349719ef60f7b9be58921344da8934729ec998cb2fe7960b96251117dcdb6d689b9c0b6037abc6879acaab6bf7a423b125bc75b4f3f98f645,05/23/2023 09:20:00 AM,M,29.0,SAFETY BELT USED,WORKING IN ROADWAY,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,OTHER OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,POLK ST,41.8720407585,-87.6336454845,POINT (-87.633645484534 41.872040758511)
O1588828,NON-MOTOR VEHICLE,1a5a642e5cb0eed349719ef60f7b9be58921344da8934729ec998cb2fe7960b96251117dcdb6d689b9c0b6037abc6879acaab6bf7a423b125bc75b4f3f98f645,05/23/2023 09:20:00 AM,M,29.0,SAFETY BELT USED,WORKING IN ROADWAY,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,OTHER OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,POLK ST,41.8720407585,-87.6336454845,POINT (-87.633645484534 41.872040758511)
O1581894,BICYCLE,e02b29e15c593fac4a093b762fa5acf0d8988fa594784cb85bcab934658c6c57bd7bde901abd0e4dbcd4f3932c64371c71b28ea52ba3b323fa3143b35d46ae3a,05/23/2023 08:05:00 AM,X,,HELMET NOT USED,UNKNOWN/NA,UNKNOWN/NA,TEST NOT OFFERED,,30,UNKNOWN,UNKNOWN,PEDALCYCLIST,UNKNOWN,STRAIGHT AND LEVEL,UNKNOWN,NO INJURY / DRIVE AWAY,110TH ST,41.6953181503,-87.5258630514,POINT (-87.525863051379 41.695318150298)
O1582503,BICYCLE,6f2adaeec13dfead704ee82b6bb732d39ec9bfbe2f66dd9ea0a4e64f02a4884b71ae68556371e2f2dd6fc75604cb552acb982860a7e466ca0c297f950e4a6f44,05/23/2023 07:25:00 AM,M,27.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),OTHER ACTION,IN CROSSWALK,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,ASHLAND AVE,41.945255189,-87.6689638185,POINT (-87.668963818529 41.945255189047)
O1581707,BICYCLE,104167f32f17710438c1920ccc143f7950a060de3f6019a75f07754d5acabea4e6a4958b9750455147781acebb2fc0e8dec417837d340444f7bfa646ec63d1de,05/22/2023 11:46:00 PM,M,20.0,HELMET NOT USED,WITH TRAFFIC,BIKEWAY,TEST NOT OFFERED,,25,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,PRATT BLVD,42.0053627304,-87.6780446866,POINT (-87.678044686614 42.005362730383)
O1582649,NON-MOTOR VEHICLE,cccf8dce127c079927e4800a54df8898ec413eb21e5b99d26a635dfc2e9f582dd63a2bb576e2108d4a0c5afed71b6f6f09b5349a91fc4ae3401a0d4eb7412360,05/22/2023 07:00:00 PM,F,42.0,,,,,,20,CLEAR,DUSK,FIXED OBJECT,ALLEY,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,DRAKE AVE,41.859871504,-87.7141597002,POINT (-87.714159700211 41.859871503953)
O1581619,BICYCLE,67768dce15b9eda50ed93cf3a105292f1b84b76f1db6c73dfda3c8b1c4aa9033ef7b3415ebfd1afe808cfe5501c02913ddba9dcccabfdebe88ede933fecfe6b3,05/22/2023 06:19:00 PM,M,38.0,HELMET NOT USED,WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,DIVERSEY AVE,41.9316414204,-87.7467199106,POINT (-87.746719910646 41.931641420407)
O1581330,BICYCLE,3e9903df86c77614119a2abe31cf5fac504bced0a765c5399f3e4406fa22485f40d0dc2de9082fa21d190f6a9c2d8d642cd1565be0eee5e7da0790edb4611411,05/22/2023 03:30:00 PM,M,10.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),CROSSING - NO CONTROLS (NOT AT INTERSECTION),UNKNOWN/NA,TEST NOT OFFERED,,20,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,SEELEY AVE,41.7064267396,-87.6731758875,POINT (-87.673175887545 41.706426739627)
O1581984,BICYCLE,b7fb83df29264edc565dac1a8b80e2c3617e7a155ca8b595ca4209c1e97b12e4e9995eedecde56c6ced345ce4f76c37e2cde86eac718e063c05b55eb4e721c84,05/22/2023 02:40:00 PM,F,30.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),CROSSING - CONTROLS PRESENT (NOT AT INTERSECTION),IN CROSSWALK,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,JEFFERY BLVD,41.7642839116,-87.5764066694,POINT (-87.576406669444 41.764283911619)
O1581778,BICYCLE,d84389bb8f4d7533a1bd87704297ee5c84ea9e58eca40d4556f21d28a3efda430e8231f4fa66527ce9f6fd6a021a04adf6df333aea6bfa24d7b072887b70bea1,05/22/2023 01:45:00 PM,F,29.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,LAWRENCE AVE,41.9691980485,-87.6549784566,POINT (-87.654978456594 41.969198048497)
O1581058,BICYCLE,3eb4aa011bbac62d72fbd4b827ce8f4a47cfaab47d722feb37d3982868aeecd960b5872bf31cd9e8518dcaf9be2d5f57fb6b9e0284f93b3b59d132a4dafeabc5,05/22/2023 08:15:00 AM,M,14.0,HELMET NOT USED,WITH TRAFFIC,NOT IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,KEDZIE AVE,41.9592767503,-87.7080389751,POINT (-87.708038975069 41.959276750279)
O1580886,BICYCLE,dd3b919b04255bb316dda99648db10db3ecbcaf3cedf21ce20182f8e0216458b940fcf6ea1abc7f4aeeee2d220f7fa022c25ad8c6546ffe45ddf829ae947bc3c,05/21/2023 09:54:00 PM,M,34.0,HELMET NOT USED,TURNING LEFT,IN ROADWAY,TEST NOT OFFERED,,25,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,NORTH AVE,41.9098864673,-87.7165303108,POINT (-87.71653031082 41.909886467267)
O1580775,BICYCLE,672faf08adaf173261389309433718150718c7494147627e782df881388144d4b86cab9bb0e0a8265404311bb3999ee85e899c3c408bc832533a5d32e3354ec9,05/21/2023 06:55:00 PM,M,57.0,HELMET NOT USED,WITH TRAFFIC,NOT IN ROADWAY,TEST NOT OFFERED,Y,25,CLEAR,DUSK,PEDALCYCLIST,ONE-WAY,STRAIGHT AND LEVEL,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,BARRY AVE,41.9371293703,-87.7456914802,POINT (-87.745691480213 41.937129370284)
O1580571,BICYCLE,87ba28251400576fe993a6017250644c2d454efbe2412f355524c4aa600147d744fe913ede5e9ec601f2148f9b4857bc52c2ce2af828d062fe98657fc6e7d4b4,05/21/2023 09:59:00 AM,F,66.0,HELMET NOT USED,OTHER ACTION,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,112TH ST,41.6919118552,-87.5247165967,POINT (-87.524716596716 41.691911855152)
O1580257,BICYCLE,34effe17d1a118e2566a5f0d565c0a7bee5a628cee0a8b049ee92e4014838d3914395f1361723d906c56331000f247e0b0cadd0ed9b41ff449a4431ded68552d,05/20/2023 10:09:00 PM,F,40.0,HELMET NOT USED,CROSSING - CONTROLS PRESENT (NOT AT INTERSECTION),IN CROSSWALK,TEST NOT OFFERED,,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,BRAINARD AVE,41.6456674844,-87.5425098131,POINT (-87.542509813131 41.645667484379)
O1580347,BICYCLE,6f94f354baf04877f7ac996281d2cc338e4090819613393c5a90970087ce5ed52ccab4b561e2ebdc24426da5e0fc96c985b03c37fbd39497aa7a1f9637f9ec06,05/20/2023 09:30:00 PM,M,23.0,HELMET NOT USED,UNKNOWN/NA,BIKE LANE,TEST NOT OFFERED,,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,MILWAUKEE AVE,41.9077154154,-87.6735285681,POINT (-87.673528568066 41.907715415432)
O1589765,BICYCLE,ebb380605d25d028c51b28c54e68ebbb75198872d91d92c62b3c6fc3218297e862d98884ceb05f8db5d4d868228d9347bc84c9c73c32c74eaeedc8fc7ffb5691,05/20/2023 09:24:00 PM,M,36.0,HELMET NOT USED,WITH TRAFFIC,IN ROADWAY,,,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,LAWRENCE AVE,41.9688143696,-87.6826447841,POINT (-87.682644784106 41.968814369625)
O1580171,BICYCLE,052c152955f12f2841fe36b1241a734036b14430a6d607e743aa0892797f11b81b13c1e4ad045191b46a87d4a123a34626c9f25a23f8e17228f0532e852412d5,05/20/2023 08:17:00 PM,M,17.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,MILWAUKEE AVE,41.9090376541,-87.6751459225,POINT (-87.67514592249 41.909037654061)
O1580193,BICYCLE,359025fc2e1674a83d3a66dc31961023772c4f401eb511196a47f5cd412fd49cedd6a1611e1ee566f8a48f66074031240855e8674b26b193f6739da1b2960c32,05/20/2023 08:10:00 PM,M,25.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),CROSSING - WITH SIGNAL,IN CROSSWALK,TEST NOT OFFERED,,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,CENTRAL AVE,41.8701072004,-87.7645714293,POINT (-87.764571429282 41.870107200411)
O1580723,BICYCLE,a2650f77c7c8cc4ac68c3054f0ccd387907bd6b8327018d22d1a74108d986e5a324f89ecf6636a35beb3b1e814818d25e0f1126e47c22f2acefc739642fd2764,05/20/2023 02:18:00 PM,M,72.0,HELMET NOT USED,WITH TRAFFIC,BIKEWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,MILWAUKEE AVE,41.9240012945,-87.69890951,POINT (-87.698909509994 41.924001294451)
O1579779,BICYCLE,f835e3f764826f819ceefeeead5d85bdd26eace32fa6cd4c1389a94a98e16d629ffb7b57eb0d507240253eaa5b696acb4733f2ae46d0c0d39d62542c5c00b516,05/20/2023 11:00:00 AM,M,22.0,HELMET NOT USED,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,UNKNOWN,NO INJURY / DRIVE AWAY,BELMONT AVE,41.9392978392,-87.6951563609,POINT (-87.695156360863 41.939297839156)
O1579530,BICYCLE,c81110dfab6c5e53cedc5746f39e8b0224d387e4cfcf93180bfd5a87457e142c5a7c8d68fc89ad2f9afd5f111f06a6ba74699a557ed73369a397012f1408144d,05/19/2023 07:20:00 PM,M,14.0,HELMET NOT USED,CROSSING - NO CONTROLS (AT INTERSECTION),IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,RICHMOND ST,41.8081263306,-87.6977191871,POINT (-87.697719187128 41.80812633062)
O1579493,BICYCLE,a03ac90ab7531b09acc6b9d2e6f39b6569074b25b9950d9f87c817251310ba36e09696b33eb4939c293e7e0aad4013de6d7c0bb1844e657f09cc9ac16c7622d6,05/19/2023 06:30:00 PM,M,20.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),UNKNOWN/NA,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,BELMONT AVE,41.9400923468,-87.6491477779,POINT (-87.649147777873 41.940092346773)
O1584142,BICYCLE,c4da62b286594bf1d33ca423b362d77d3d78becc2115ecd426d2343be5151d965f96542d99d3055a1390cc14fccbc5e5f4bca0556ee8426bc21c581f294b5b46,05/19/2023 06:20:00 PM,F,40.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,BIKE LANE,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,MILWAUKEE AVE,41.8934906417,-87.6509256458,POINT (-87.650925645752 41.89349064168)
O1579474,BICYCLE,148b41e88487276823ff8ca73eb557552ecd07e5e3828c8298819172e48a604c1f8eb773cf86bf1b317a0e2ca244ab1af208c75c5777eb7e13ed257bbb46ed07,05/19/2023 05:52:00 PM,M,54.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,OTHER,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,HARLEM AVE,41.9469025732,-87.8072093181,POINT (-87.807209318094 41.946902573172)
O1579350,BICYCLE,14b1906c4c81e518fa683c477281d158f24392962c3e6113027634b9b9bdf743fa544cea3ce92aeb9e6d230571fa5abc9c247afc2cda090c72cf1ef2561555a8,05/19/2023 04:05:00 PM,M,16.0,HELMET NOT USED,NOT AT INTERSECTION,NOT IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,HENDERSON ST,41.9416565996,-87.7317320335,POINT (-87.731732033458 41.941656599643)
O1579299,BICYCLE,d2046aced035d917e475a7502acdc07b2897c3813869383863b3c6bb42f1f5a47651236cfc574cca46780efe392ca20795efb5d17e4ff5689ad7e5e5c9dc4ea4,05/19/2023 03:30:00 PM,F,25.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),TURNING LEFT,IN CROSSWALK,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,BROADWAY,41.9433400555,-87.6446638704,POINT (-87.64466387045 41.943340055477)
O1579180,BICYCLE,f1d046bd75911af8c8d9d0596fd27f81f3766918d84d498a3fea61cdf3ed1c9390cdab04f9a45cee24367330576379a7db8b432030d2fb5a41caf3f5a986750d,05/19/2023 12:50:00 PM,M,53.0,HELMET NOT USED,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,WASHTENAW AVE,41.9686054743,-87.6963922915,POINT (-87.696392291536 41.968605474312)
O1579103,BICYCLE,d5c75ddb71f75a405e1099107d9f5f49d882008950b49c9c0dd54b4b2c743f75077c8918f9142d5ef1baa8c2c783c49d7e68501224596211402a96f05e0e5c71,05/19/2023 09:37:00 AM,M,38.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),TURNING LEFT,IN ROADWAY,TEST NOT OFFERED,,35,UNKNOWN,DAYLIGHT,PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,KEDZIE AVE,42.019032314,-87.7085170022,POINT (-87.708517002237 42.019032314015)
O1578832,BICYCLE,b477aa640865091bf9fb836318abea82f64cb3913e4db73353377454f39b5d47653bc75a8ebae318f0ec36a4495b091b4e8da62898692522fd36677f535db824,05/18/2023 09:48:00 PM,M,31.0,HELMET NOT USED,TURNING LEFT,UNKNOWN/NA,TEST NOT OFFERED,,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,ROSCOE ST,41.9436734814,-87.6535125538,POINT (-87.653512553759 41.94367348143)
O1578813,BICYCLE,b9153209511bfab30efa77b3883a9038698af11f0f130a3f0fa10973113da98c6a990dfddaf7eb0251d06a662f408724d20ebe1c44bcde6108414f84f30e8fef,05/18/2023 08:45:00 PM,M,65.0,HELMET NOT USED,WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DARKNESS,PEDALCYCLIST,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,95TH ST,41.7214818109,-87.6335513825,POINT (-87.633551382487 41.721481810929)
O1578733,BICYCLE,a023827c04be1764a55e30826c208f76408d1db820488863b6a108cbdad94ad3c1d047a886677cefe95bb3e2c33f83c963e8dc9b270696c2768cd96950f4f388,05/18/2023 05:38:00 PM,M,17.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,ARMITAGE AVE,41.9181796131,-87.6558598375,POINT (-87.655859837472 41.918179613059)
O1579038,BICYCLE,7bd7e25535ca21583361ed8152f938fb0b40594a546da70f971f605e93ecd2fe5b7bae6ac31a3cf8b29389505ef9ade75c5ae51d274a8bc0a0dbf6897c32b4e6,05/18/2023 04:45:00 PM,M,46.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),OTHER ACTION,BIKEWAY,TEST NOT OFFERED,,35,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,CLYBOURN AVE,41.9043561109,-87.6401709766,POINT (-87.640170976562 41.904356110902)
O1662053,BICYCLE,7bd7e25535ca21583361ed8152f938fb0b40594a546da70f971f605e93ecd2fe5b7bae6ac31a3cf8b29389505ef9ade75c5ae51d274a8bc0a0dbf6897c32b4e6,05/18/2023 04:45:00 PM,M,46.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),OTHER ACTION,BIKEWAY,TEST NOT OFFERED,,35,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,CLYBOURN AVE,41.9043561109,-87.6401709766,POINT (-87.640170976562 41.904356110902)
O1578609,BICYCLE,904c1f9123879045d29c8369b73dba8b999300eb467a285c89edb4b861a56549a9a94d61fc995dbe618c6e3ed073dda8b238edcfd7f377e18aa5ffea82498efa,05/18/2023 04:25:00 PM,M,31.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),OTHER ACTION,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,WRIGHTWOOD AVE,41.9280569017,-87.7252761676,POINT (-87.725276167646 41.928056901731)
O1578504,BICYCLE,d45e3921a36321e20ff1c80c4e8b1ffedce1e80b507265009042c3401bebbb3f9aabd033a352f39f5bbc6f80c67dbe5543e86b93d3e528634230e480b4da3bea,05/18/2023 02:10:00 PM,F,,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),UNKNOWN/NA,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,UNKNOWN INTERSECTION TYPE,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,WOLCOTT AVE,41.9160751656,-87.6752981879,POINT (-87.675298187924 41.916075165644)
O1578467,BICYCLE,1d1f2e0be489bb5e77c048508ba38bf012993240f5507707366bdaa4d61a6df1384e355c3c94b471537230050809f7fbb884e32761dd5cb08b4c3cb55572af2d,05/18/2023 01:20:00 PM,M,22.0,HELMET NOT USED,AGAINST TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,25,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,58TH ST,41.7867939829,-87.7914332964,POINT (-87.791433296427 41.786793982948)
O1578281,BICYCLE,f78bc5dafdfa5061824212cb04f0084ceb6c87d06a53708d59ee2b4ee55c374251dda72c437dc48592f631210ed203e55bf7b7a771c911e65f12eed441805b0e,05/18/2023 07:20:00 AM,M,40.0,BICYCLE HELMET (PEDACYCLIST INVOLVED ONLY),WITH TRAFFIC,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,FRANCISCO AVE,41.9606327223,-87.7007469543,POINT (-87.700746954327 41.96063272235)
O1578227,BICYCLE,73f1c675836e731e04d9185412fe74a3bbee3fc6794620d26f5d76a9d6dae28e2dc7340f66bb0228dad112bf4ba9cc67307a678225e043987a5e32d522b3c42d,05/18/2023 01:50:00 AM,M,49.0,HELMET NOT USED,WITH TRAFFIC,UNKNOWN/NA,TEST NOT OFFERED,Y,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,71ST ST,41.7653136517,-87.6443543102,POINT (-87.644354310185 41.765313651678)
O1597594,NON-MOTOR VEHICLE,f15348e624a454ef1c7088309b89993bd48edf34eb3bd672a987df90f82276fcc02de7887ef423c749f593eea56ec6f30189d4f3c3b67dd31915bda749dbbebe,05/18/2023 12:01:00 AM,M,63.0,,,,,,15,UNKNOWN,UNKNOWN,FIXED OBJECT,ALLEY,STRAIGHT AND LEVEL,UNKNOWN,NO INJURY / DRIVE AWAY,ST LOUIS AVE,41.8402107468,-87.7123841986,POINT (-87.712384198602 41.840210746809)
O1578145,BICYCLE,2309e2649ac80846b1c7f630734b30655b57fbdf6d9a1208afc737bbc053c322aa3a8c4cf7367e34ad08f7a6ca0fe872172327b6a73129c0f5daee9576bcfdd5,05/17/2023 09:00:00 PM,M,38.0,HELMET NOT USED,CROSSING - AGAINST SIGNAL,IN ROADWAY,TEST NOT OFFERED,,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,DRY,INJURY AND / OR TOW DUE TO CRASH,LINCOLN AVE,41.9614263368,-87.6840213973,POINT (-87.684021397337 41.961426336795)
O1577844,BICYCLE,8377ca01e385d2f8f7f48cd1528d6b5ec45ca352dcb4ee78b10deabba4ade90b5c1091236e46052b70c916fa71d2388c777bf2a5c2473cdea9b74ecca52de501,05/17/2023 03:15:00 PM,,26.0,HELMET NOT USED,NO ACTION,BIKE LANE,,,30,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO INJURY / DRIVE AWAY,PERSHING RD,41.8231525443,-87.6805621474,POINT (-87.680562147433 41.823152544283)
